slug,event_timestamp,event_datetime,date,hour,minute,day_of_week,winner,winner_binary,up_final_price,down_final_price,volume,closed,last_trade_price
btc-updown-5m-1771921500,1771921500,2026-02-24 08:25:00 UTC,2026-02-24,8,25,Tuesday,Down,0,0.0,1.0,119174.119028,True,0.001
btc-updown-5m-1771921800,1771921800,2026-02-24 08:30:00 UTC,2026-02-24,8,30,Tuesday,Up,1,1.0,0.0,94443.666493,True,0.999
btc-updown-5m-1771922100,1771922100,2026-02-24 08:35:00 UTC,2026-02-24,8,35,Tuesday,Down,0,0.0,1.0,109693.457017,True,0.01
btc-updown-5m-1771922400,1771922400,2026-02-24 08:40:00 UTC,2026-02-24,8,40,Tuesday,Up,1,1.0,0.0,112241.298442,True,0.99
btc-updown-5m-1771922700,1771922700,2026-02-24 08:45:00 UTC,2026-02-24,8,45,Tuesday,Down,0,0.0,1.0,125588.352717,True,0.01
btc-updown-5m-1771923000,1771923000,2026-02-24 08:50:00 UTC,2026-02-24,8,50,Tuesday,Up,1,1.0,0.0,112519.547363,True,0.99
btc-updown-5m-1771923300,1771923300,2026-02-24 08:55:00 UTC,2026-02-24,8,55,Tuesday,Down,0,0.0,1.0,133153.546108,True,0.01
btc-updown-5m-1771923600,1771923600,2026-02-24 09:00:00 UTC,2026-02-24,9,0,Tuesday,Down,0,0.0,1.0,104025.179591,True,0.01
btc-updown-5m-1771923900,1771923900,2026-02-24 09:05:00 UTC,2026-02-24,9,5,Tuesday,Down,0,0.0,1.0,102215.571416,True,0.01
btc-updown-5m-1771924200,1771924200,2026-02-24 09:10:00 UTC,2026-02-24,9,10,Tuesday,Up,1,1.0,0.0,136110.922913,True,0.99
btc-updown-5m-1771924500,1771924500,2026-02-24 09:15:00 UTC,2026-02-24,9,15,Tuesday,Down,0,0.0,1.0,46536.533436,True,0.19
btc-updown-5m-1771924800,1771924800,2026-02-24 09:20:00 UTC,2026-02-24,9,20,Tuesday,Down,0,0.0,1.0,125397.220647,True,0.01
btc-updown-5m-1771925100,1771925100,2026-02-24 09:25:00 UTC,2026-02-24,9,25,Tuesday,Down,0,0.0,1.0,116445.339717,True,0.01
btc-updown-5m-1771925400,1771925400,2026-02-24 09:30:00 UTC,2026-02-24,9,30,Tuesday,Down,0,0.0,1.0,129189.497855,True,0.01
btc-updown-5m-1771925700,1771925700,2026-02-24 09:35:00 UTC,2026-02-24,9,35,Tuesday,Down,0,0.0,1.0,171548.448079,True,0.01
btc-updown-5m-1771926000,1771926000,2026-02-24 09:40:00 UTC,2026-02-24,9,40,Tuesday,Up,1,1.0,0.0,54333.36225,True,0.87
btc-updown-5m-1771926300,1771926300,2026-02-24 09:45:00 UTC,2026-02-24,9,45,Tuesday,Down,0,0.0,1.0,109775.354871,True,0.001
btc-updown-5m-1771926600,1771926600,2026-02-24 09:50:00 UTC,2026-02-24,9,50,Tuesday,Up,1,1.0,0.0,85578.482135,True,0.99
btc-updown-5m-1771926900,1771926900,2026-02-24 09:55:00 UTC,2026-02-24,9,55,Tuesday,Up,1,1.0,0.0,117773.306015,True,0.99
btc-updown-5m-1771927200,1771927200,2026-02-24 10:00:00 UTC,2026-02-24,10,0,Tuesday,Down,0,0.0,1.0,43598.492843,True,0.1
btc-updown-5m-1771927500,1771927500,2026-02-24 10:05:00 UTC,2026-02-24,10,5,Tuesday,Up,1,1.0,0.0,117243.708617,True,0.99
btc-updown-5m-1771927800,1771927800,2026-02-24 10:10:00 UTC,2026-02-24,10,10,Tuesday,Up,1,1.0,0.0,115073.058388,True,0.999
btc-updown-5m-1771928100,1771928100,2026-02-24 10:15:00 UTC,2026-02-24,10,15,Tuesday,Up,1,1.0,0.0,132121.777814,True,0.99
btc-updown-5m-1771928400,1771928400,2026-02-24 10:20:00 UTC,2026-02-24,10,20,Tuesday,Up,1,1.0,0.0,109238.025094,True,0.99
btc-updown-5m-1771928700,1771928700,2026-02-24 10:25:00 UTC,2026-02-24,10,25,Tuesday,Up,1,1.0,0.0,98338.763218,True,0.99
btc-updown-5m-1771929000,1771929000,2026-02-24 10:30:00 UTC,2026-02-24,10,30,Tuesday,Down,0,0.0,1.0,43565.887808,True,0.67
btc-updown-5m-1771929300,1771929300,2026-02-24 10:35:00 UTC,2026-02-24,10,35,Tuesday,Down,0,0.0,1.0,95888.923032,True,0.01
btc-updown-5m-1771929600,1771929600,2026-02-24 10:40:00 UTC,2026-02-24,10,40,Tuesday,Up,1,1.0,0.0,67263.536125,True,0.51
btc-updown-5m-1771929900,1771929900,2026-02-24 10:45:00 UTC,2026-02-24,10,45,Tuesday,Down,0,0.0,1.0,104392.028543,True,0.001
btc-updown-5m-1771930200,1771930200,2026-02-24 10:50:00 UTC,2026-02-24,10,50,Tuesday,Up,1,1.0,0.0,135208.376836,True,0.999
btc-updown-5m-1771930500,1771930500,2026-02-24 10:55:00 UTC,2026-02-24,10,55,Tuesday,Down,0,0.0,1.0,82614.525769,True,0.01
btc-updown-5m-1771930800,1771930800,2026-02-24 11:00:00 UTC,2026-02-24,11,0,Tuesday,Up,1,1.0,0.0,123501.874538,True,0.999
btc-updown-5m-1771931100,1771931100,2026-02-24 11:05:00 UTC,2026-02-24,11,5,Tuesday,Down,0,0.0,1.0,23844.315823,True,0.11
btc-updown-5m-1771931400,1771931400,2026-02-24 11:10:00 UTC,2026-02-24,11,10,Tuesday,Up,1,1.0,0.0,65307.971911,True,0.98
btc-updown-5m-1771931700,1771931700,2026-02-24 11:15:00 UTC,2026-02-24,11,15,Tuesday,Up,1,1.0,0.0,44108.570998,True,0.53
btc-updown-5m-1771932000,1771932000,2026-02-24 11:20:00 UTC,2026-02-24,11,20,Tuesday,Down,0,0.0,1.0,107966.375981,True,0.01
btc-updown-5m-1771932300,1771932300,2026-02-24 11:25:00 UTC,2026-02-24,11,25,Tuesday,Up,1,1.0,0.0,144286.868743,True,0.999
btc-updown-5m-1771932600,1771932600,2026-02-24 11:30:00 UTC,2026-02-24,11,30,Tuesday,Down,0,0.0,1.0,123419.356155,True,0.001
btc-updown-5m-1771932900,1771932900,2026-02-24 11:35:00 UTC,2026-02-24,11,35,Tuesday,Up,1,1.0,0.0,118811.670193,True,0.99
btc-updown-5m-1771933200,1771933200,2026-02-24 11:40:00 UTC,2026-02-24,11,40,Tuesday,Down,0,0.0,1.0,111706.239049,True,0.01
btc-updown-5m-1771933500,1771933500,2026-02-24 11:45:00 UTC,2026-02-24,11,45,Tuesday,Up,1,1.0,0.0,119444.179634,True,0.999
btc-updown-5m-1771933800,1771933800,2026-02-24 11:50:00 UTC,2026-02-24,11,50,Tuesday,Down,0,0.0,1.0,63457.294883,True,0.22
btc-updown-5m-1771934100,1771934100,2026-02-24 11:55:00 UTC,2026-02-24,11,55,Tuesday,Up,1,1.0,0.0,102491.496502,True,0.999
btc-updown-5m-1771934400,1771934400,2026-02-24 12:00:00 UTC,2026-02-24,12,0,Tuesday,Down,0,0.0,1.0,88286.903805,True,0.01
btc-updown-5m-1771934700,1771934700,2026-02-24 12:05:00 UTC,2026-02-24,12,5,Tuesday,Up,1,1.0,0.0,89542.004086,True,0.99
btc-updown-5m-1771935000,1771935000,2026-02-24 12:10:00 UTC,2026-02-24,12,10,Tuesday,Up,1,1.0,0.0,84017.055898,True,0.999
btc-updown-5m-1771935300,1771935300,2026-02-24 12:15:00 UTC,2026-02-24,12,15,Tuesday,Down,0,0.0,1.0,59425.293045,True,0.27
btc-updown-5m-1771935600,1771935600,2026-02-24 12:20:00 UTC,2026-02-24,12,20,Tuesday,Up,1,1.0,0.0,92811.180906,True,0.99
btc-updown-5m-1771935900,1771935900,2026-02-24 12:25:00 UTC,2026-02-24,12,25,Tuesday,Up,1,1.0,0.0,11268.419281,True,0.52
btc-updown-5m-1771936200,1771936200,2026-02-24 12:30:00 UTC,2026-02-24,12,30,Tuesday,Down,0,0.0,1.0,113199.642122,True,0.01
btc-updown-5m-1771936500,1771936500,2026-02-24 12:35:00 UTC,2026-02-24,12,35,Tuesday,Down,0,0.0,1.0,86973.243563,True,0.01
btc-updown-5m-1771936800,1771936800,2026-02-24 12:40:00 UTC,2026-02-24,12,40,Tuesday,Up,1,1.0,0.0,132890.085374,True,0.99
btc-updown-5m-1771937100,1771937100,2026-02-24 12:45:00 UTC,2026-02-24,12,45,Tuesday,Down,0,0.0,1.0,115912.024283,True,0.01
btc-updown-5m-1771937400,1771937400,2026-02-24 12:50:00 UTC,2026-02-24,12,50,Tuesday,Up,1,1.0,0.0,95912.711771,True,0.9
btc-updown-5m-1771937700,1771937700,2026-02-24 12:55:00 UTC,2026-02-24,12,55,Tuesday,Down,0,0.0,1.0,96799.172726,True,0.01
btc-updown-5m-1771938000,1771938000,2026-02-24 13:00:00 UTC,2026-02-24,13,0,Tuesday,Up,1,1.0,0.0,148384.806294,True,0.99
btc-updown-5m-1771938300,1771938300,2026-02-24 13:05:00 UTC,2026-02-24,13,5,Tuesday,Up,1,1.0,0.0,111601.22852,True,0.999
btc-updown-5m-1771938600,1771938600,2026-02-24 13:10:00 UTC,2026-02-24,13,10,Tuesday,Up,1,1.0,0.0,107790.340192,True,0.999
btc-updown-5m-1771938900,1771938900,2026-02-24 13:15:00 UTC,2026-02-24,13,15,Tuesday,Down,0,0.0,1.0,117290.060899,True,0.001
btc-updown-5m-1771939200,1771939200,2026-02-24 13:20:00 UTC,2026-02-24,13,20,Tuesday,Down,0,0.0,1.0,115839.12604,True,0.001
btc-updown-5m-1771939500,1771939500,2026-02-24 13:25:00 UTC,2026-02-24,13,25,Tuesday,Down,0,0.0,1.0,128297.249321,True,0.01
btc-updown-5m-1771939800,1771939800,2026-02-24 13:30:00 UTC,2026-02-24,13,30,Tuesday,Down,0,0.0,1.0,104589.716013,True,0.29
btc-updown-5m-1771940100,1771940100,2026-02-24 13:35:00 UTC,2026-02-24,13,35,Tuesday,Up,1,1.0,0.0,139240.780029,True,0.99
btc-updown-5m-1771940400,1771940400,2026-02-24 13:40:00 UTC,2026-02-24,13,40,Tuesday,Down,0,0.0,1.0,93602.815359,True,0.01
btc-updown-5m-1771940700,1771940700,2026-02-24 13:45:00 UTC,2026-02-24,13,45,Tuesday,Up,1,1.0,0.0,130301.405696,True,0.99
btc-updown-5m-1771941000,1771941000,2026-02-24 13:50:00 UTC,2026-02-24,13,50,Tuesday,Up,1,1.0,0.0,89239.461941,True,0.99
btc-updown-5m-1771941300,1771941300,2026-02-24 13:55:00 UTC,2026-02-24,13,55,Tuesday,Down,0,0.0,1.0,95748.149774,True,0.01
btc-updown-5m-1771941600,1771941600,2026-02-24 14:00:00 UTC,2026-02-24,14,0,Tuesday,Down,0,0.0,1.0,103035.774006,True,0.01
btc-updown-5m-1771941900,1771941900,2026-02-24 14:05:00 UTC,2026-02-24,14,5,Tuesday,Up,1,1.0,0.0,106080.023731,True,0.999
btc-updown-5m-1771942200,1771942200,2026-02-24 14:10:00 UTC,2026-02-24,14,10,Tuesday,Up,1,1.0,0.0,96833.055234,True,0.99
btc-updown-5m-1771942500,1771942500,2026-02-24 14:15:00 UTC,2026-02-24,14,15,Tuesday,Down,0,0.0,1.0,91345.322861,True,0.01
btc-updown-5m-1771942800,1771942800,2026-02-24 14:20:00 UTC,2026-02-24,14,20,Tuesday,Up,1,1.0,0.0,66669.322669,True,0.999
btc-updown-5m-1771943100,1771943100,2026-02-24 14:25:00 UTC,2026-02-24,14,25,Tuesday,Up,1,1.0,0.0,118140.732547,True,0.99
btc-updown-5m-1771943400,1771943400,2026-02-24 14:30:00 UTC,2026-02-24,14,30,Tuesday,Down,0,0.0,1.0,143246.974697,True,0.01
btc-updown-5m-1771943700,1771943700,2026-02-24 14:35:00 UTC,2026-02-24,14,35,Tuesday,Up,1,1.0,0.0,97445.541586,True,0.999
btc-updown-5m-1771944000,1771944000,2026-02-24 14:40:00 UTC,2026-02-24,14,40,Tuesday,Up,1,1.0,0.0,1244.648796,True,0.52
btc-updown-5m-1771944300,1771944300,2026-02-24 14:45:00 UTC,2026-02-24,14,45,Tuesday,Up,1,1.0,0.0,593.245095,True,0.51
btc-updown-5m-1771944600,1771944600,2026-02-24 14:50:00 UTC,2026-02-24,14,50,Tuesday,Up,1,1.0,0.0,108111.377939,True,0.96
btc-updown-5m-1771944900,1771944900,2026-02-24 14:55:00 UTC,2026-02-24,14,55,Tuesday,Down,0,0.0,1.0,71977.588155,True,0.01
btc-updown-5m-1771945200,1771945200,2026-02-24 15:00:00 UTC,2026-02-24,15,0,Tuesday,Down,0,0.0,1.0,116170.913413,True,0.01
btc-updown-5m-1771945500,1771945500,2026-02-24 15:05:00 UTC,2026-02-24,15,5,Tuesday,Up,1,1.0,0.0,85645.998226,True,0.99
btc-updown-5m-1771945800,1771945800,2026-02-24 15:10:00 UTC,2026-02-24,15,10,Tuesday,Up,1,1.0,0.0,64724.305769,True,0.48
btc-updown-5m-1771946100,1771946100,2026-02-24 15:15:00 UTC,2026-02-24,15,15,Tuesday,Up,1,1.0,0.0,117101.940635,True,0.99
btc-updown-5m-1771946400,1771946400,2026-02-24 15:20:00 UTC,2026-02-24,15,20,Tuesday,Up,1,1.0,0.0,73258.75036,True,0.87
btc-updown-5m-1771946700,1771946700,2026-02-24 15:25:00 UTC,2026-02-24,15,25,Tuesday,Up,1,1.0,0.0,122610.834863,True,0.99
btc-updown-5m-1771947000,1771947000,2026-02-24 15:30:00 UTC,2026-02-24,15,30,Tuesday,Down,0,0.0,1.0,107250.383321,True,0.01
btc-updown-5m-1771947300,1771947300,2026-02-24 15:35:00 UTC,2026-02-24,15,35,Tuesday,Down,0,0.0,1.0,17257.730902,True,0.19
btc-updown-5m-1771947600,1771947600,2026-02-24 15:40:00 UTC,2026-02-24,15,40,Tuesday,Down,0,0.0,1.0,120941.569631,True,0.01
btc-updown-5m-1771947900,1771947900,2026-02-24 15:45:00 UTC,2026-02-24,15,45,Tuesday,Up,1,1.0,0.0,57734.209377,True,0.66
btc-updown-5m-1771948200,1771948200,2026-02-24 15:50:00 UTC,2026-02-24,15,50,Tuesday,Down,0,0.0,1.0,97504.224089,True,0.01
btc-updown-5m-1771948500,1771948500,2026-02-24 15:55:00 UTC,2026-02-24,15,55,Tuesday,Up,1,1.0,0.0,93004.423228,True,0.999
btc-updown-5m-1771948800,1771948800,2026-02-24 16:00:00 UTC,2026-02-24,16,0,Tuesday,Up,1,1.0,0.0,83448.622208,True,0.99
btc-updown-5m-1771949100,1771949100,2026-02-24 16:05:00 UTC,2026-02-24,16,5,Tuesday,Down,0,0.0,1.0,183507.421561,True,0.01
btc-updown-5m-1771949400,1771949400,2026-02-24 16:10:00 UTC,2026-02-24,16,10,Tuesday,Down,0,0.0,1.0,49175.631064,True,0.17
btc-updown-5m-1771949700,1771949700,2026-02-24 16:15:00 UTC,2026-02-24,16,15,Tuesday,Down,0,0.0,1.0,144324.252787,True,0.01
btc-updown-5m-1771950000,1771950000,2026-02-24 16:20:00 UTC,2026-02-24,16,20,Tuesday,Down,0,0.0,1.0,119004.643504,True,0.01
btc-updown-5m-1771950300,1771950300,2026-02-24 16:25:00 UTC,2026-02-24,16,25,Tuesday,Down,0,0.0,1.0,140473.19421,True,0.01
btc-updown-5m-1771950600,1771950600,2026-02-24 16:30:00 UTC,2026-02-24,16,30,Tuesday,Down,0,0.0,1.0,128874.593256,True,0.001
btc-updown-5m-1771950900,1771950900,2026-02-24 16:35:00 UTC,2026-02-24,16,35,Tuesday,Up,1,1.0,0.0,125557.851802,True,0.999
btc-updown-5m-1771951200,1771951200,2026-02-24 16:40:00 UTC,2026-02-24,16,40,Tuesday,Up,1,1.0,0.0,118538.528684,True,0.999
btc-updown-5m-1771951500,1771951500,2026-02-24 16:45:00 UTC,2026-02-24,16,45,Tuesday,Down,0,0.0,1.0,131684.595836,True,0.01
btc-updown-5m-1771951800,1771951800,2026-02-24 16:50:00 UTC,2026-02-24,16,50,Tuesday,Up,1,1.0,0.0,152024.101502,True,0.99
btc-updown-5m-1771952100,1771952100,2026-02-24 16:55:00 UTC,2026-02-24,16,55,Tuesday,Up,1,1.0,0.0,83522.907355,True,0.999
btc-updown-5m-1771952400,1771952400,2026-02-24 17:00:00 UTC,2026-02-24,17,0,Tuesday,Down,0,0.0,1.0,224611.52897,True,0.01
btc-updown-5m-1771952700,1771952700,2026-02-24 17:05:00 UTC,2026-02-24,17,5,Tuesday,Up,1,1.0,0.0,113657.104475,True,0.99
btc-updown-5m-1771953000,1771953000,2026-02-24 17:10:00 UTC,2026-02-24,17,10,Tuesday,Down,0,0.0,1.0,218279.940148,True,0.01
btc-updown-5m-1771953300,1771953300,2026-02-24 17:15:00 UTC,2026-02-24,17,15,Tuesday,Down,0,0.0,1.0,116573.943526,True,0.01
btc-updown-5m-1771953600,1771953600,2026-02-24 17:20:00 UTC,2026-02-24,17,20,Tuesday,Up,1,1.0,0.0,154407.713233,True,0.99
btc-updown-5m-1771953900,1771953900,2026-02-24 17:25:00 UTC,2026-02-24,17,25,Tuesday,Down,0,0.0,1.0,122194.024329,True,0.01
btc-updown-5m-1771954200,1771954200,2026-02-24 17:30:00 UTC,2026-02-24,17,30,Tuesday,Up,1,1.0,0.0,136980.215218,True,0.999
btc-updown-5m-1771954500,1771954500,2026-02-24 17:35:00 UTC,2026-02-24,17,35,Tuesday,Up,1,1.0,0.0,117510.241722,True,0.99
btc-updown-5m-1771954800,1771954800,2026-02-24 17:40:00 UTC,2026-02-24,17,40,Tuesday,Down,0,0.0,1.0,93516.228743,True,0.01
btc-updown-5m-1771955100,1771955100,2026-02-24 17:45:00 UTC,2026-02-24,17,45,Tuesday,Up,1,1.0,0.0,120345.688609,True,0.99
btc-updown-5m-1771955400,1771955400,2026-02-24 17:50:00 UTC,2026-02-24,17,50,Tuesday,Down,0,0.0,1.0,115217.54537,True,0.01
btc-updown-5m-1771955700,1771955700,2026-02-24 17:55:00 UTC,2026-02-24,17,55,Tuesday,Up,1,1.0,0.0,86607.386694,True,0.99
btc-updown-5m-1771956000,1771956000,2026-02-24 18:00:00 UTC,2026-02-24,18,0,Tuesday,Up,1,1.0,0.0,144637.28219,True,0.99
btc-updown-5m-1771956300,1771956300,2026-02-24 18:05:00 UTC,2026-02-24,18,5,Tuesday,Down,0,0.0,1.0,120862.69054,True,0.01
btc-updown-5m-1771956600,1771956600,2026-02-24 18:10:00 UTC,2026-02-24,18,10,Tuesday,Down,0,0.0,1.0,94249.882907,True,0.001
btc-updown-5m-1771956900,1771956900,2026-02-24 18:15:00 UTC,2026-02-24,18,15,Tuesday,Up,1,1.0,0.0,115958.57592,True,0.999
btc-updown-5m-1771957200,1771957200,2026-02-24 18:20:00 UTC,2026-02-24,18,20,Tuesday,Up,1,1.0,0.0,105296.833291,True,0.99
btc-updown-5m-1771957500,1771957500,2026-02-24 18:25:00 UTC,2026-02-24,18,25,Tuesday,Up,1,1.0,0.0,120654.288149,True,0.999
btc-updown-5m-1771957800,1771957800,2026-02-24 18:30:00 UTC,2026-02-24,18,30,Tuesday,Up,1,1.0,0.0,99270.284903,True,0.999
btc-updown-5m-1771958100,1771958100,2026-02-24 18:35:00 UTC,2026-02-24,18,35,Tuesday,Up,1,1.0,0.0,191595.265061,True,0.99
btc-updown-5m-1771958400,1771958400,2026-02-24 18:40:00 UTC,2026-02-24,18,40,Tuesday,Up,1,1.0,0.0,112863.494631,True,0.63
btc-updown-5m-1771958700,1771958700,2026-02-24 18:45:00 UTC,2026-02-24,18,45,Tuesday,Up,1,1.0,0.0,7024.846987,True,0.49
btc-updown-5m-1771959000,1771959000,2026-02-24 18:50:00 UTC,2026-02-24,18,50,Tuesday,Down,0,0.0,1.0,145165.286456,True,0.01
btc-updown-5m-1771959300,1771959300,2026-02-24 18:55:00 UTC,2026-02-24,18,55,Tuesday,Down,0,0.0,1.0,155080.189072,True,0.01
btc-updown-5m-1771959600,1771959600,2026-02-24 19:00:00 UTC,2026-02-24,19,0,Tuesday,Up,1,1.0,0.0,131450.719138,True,0.99
btc-updown-5m-1771959900,1771959900,2026-02-24 19:05:00 UTC,2026-02-24,19,5,Tuesday,Up,1,1.0,0.0,173758.500868,True,0.999
btc-updown-5m-1771960200,1771960200,2026-02-24 19:10:00 UTC,2026-02-24,19,10,Tuesday,Down,0,0.0,1.0,104651.197684,True,0.01
btc-updown-5m-1771960500,1771960500,2026-02-24 19:15:00 UTC,2026-02-24,19,15,Tuesday,Down,0,0.0,1.0,174659.244832,True,0.01
btc-updown-5m-1771960800,1771960800,2026-02-24 19:20:00 UTC,2026-02-24,19,20,Tuesday,Up,1,1.0,0.0,114635.59786,True,0.999
btc-updown-5m-1771961100,1771961100,2026-02-24 19:25:00 UTC,2026-02-24,19,25,Tuesday,Down,0,0.0,1.0,63346.972464,True,0.31
btc-updown-5m-1771961400,1771961400,2026-02-24 19:30:00 UTC,2026-02-24,19,30,Tuesday,Up,1,1.0,0.0,134066.949686,True,0.99
btc-updown-5m-1771961700,1771961700,2026-02-24 19:35:00 UTC,2026-02-24,19,35,Tuesday,Up,1,1.0,0.0,19852.101847,True,0.37
btc-updown-5m-1771962000,1771962000,2026-02-24 19:40:00 UTC,2026-02-24,19,40,Tuesday,Up,1,1.0,0.0,97209.009635,True,0.99
btc-updown-5m-1771962300,1771962300,2026-02-24 19:45:00 UTC,2026-02-24,19,45,Tuesday,Down,0,0.0,1.0,66481.644987,True,0.46
btc-updown-5m-1771962600,1771962600,2026-02-24 19:50:00 UTC,2026-02-24,19,50,Tuesday,Down,0,0.0,1.0,53794.1806,True,0.72
btc-updown-5m-1771962900,1771962900,2026-02-24 19:55:00 UTC,2026-02-24,19,55,Tuesday,Up,1,1.0,0.0,103791.177163,True,0.99
btc-updown-5m-1771963200,1771963200,2026-02-24 20:00:00 UTC,2026-02-24,20,0,Tuesday,Up,1,1.0,0.0,1542.487498,True,0.48
btc-updown-5m-1771963500,1771963500,2026-02-24 20:05:00 UTC,2026-02-24,20,5,Tuesday,Down,0,0.0,1.0,114581.963,True,0.01
btc-updown-5m-1771963800,1771963800,2026-02-24 20:10:00 UTC,2026-02-24,20,10,Tuesday,Up,1,1.0,0.0,86346.282666,True,0.99
btc-updown-5m-1771964100,1771964100,2026-02-24 20:15:00 UTC,2026-02-24,20,15,Tuesday,Up,1,1.0,0.0,114009.64578,True,0.99
btc-updown-5m-1771964400,1771964400,2026-02-24 20:20:00 UTC,2026-02-24,20,20,Tuesday,Up,1,1.0,0.0,60110.724969,True,0.76
btc-updown-5m-1771964700,1771964700,2026-02-24 20:25:00 UTC,2026-02-24,20,25,Tuesday,Down,0,0.0,1.0,130100.020258,True,0.01
btc-updown-5m-1771965000,1771965000,2026-02-24 20:30:00 UTC,2026-02-24,20,30,Tuesday,Up,1,1.0,0.0,149868.561284,True,0.99
btc-updown-5m-1771965300,1771965300,2026-02-24 20:35:00 UTC,2026-02-24,20,35,Tuesday,Down,0,0.0,1.0,66402.688495,True,0.34
btc-updown-5m-1771965600,1771965600,2026-02-24 20:40:00 UTC,2026-02-24,20,40,Tuesday,Up,1,1.0,0.0,126340.587932,True,0.99
btc-updown-5m-1771965900,1771965900,2026-02-24 20:45:00 UTC,2026-02-24,20,45,Tuesday,Down,0,0.0,1.0,131410.237963,True,0.01
btc-updown-5m-1771966200,1771966200,2026-02-24 20:50:00 UTC,2026-02-24,20,50,Tuesday,Up,1,1.0,0.0,97533.31391,True,0.92
btc-updown-5m-1771966500,1771966500,2026-02-24 20:55:00 UTC,2026-02-24,20,55,Tuesday,Up,1,1.0,0.0,62572.840972,True,0.6
btc-updown-5m-1771966800,1771966800,2026-02-24 21:00:00 UTC,2026-02-24,21,0,Tuesday,Down,0,0.0,1.0,119453.9659,True,0.01
btc-updown-5m-1771967100,1771967100,2026-02-24 21:05:00 UTC,2026-02-24,21,5,Tuesday,Up,1,1.0,0.0,55832.523348,True,0.94
btc-updown-5m-1771967400,1771967400,2026-02-24 21:10:00 UTC,2026-02-24,21,10,Tuesday,Up,1,1.0,0.0,37251.61798,True,0.58
btc-updown-5m-1771967700,1771967700,2026-02-24 21:15:00 UTC,2026-02-24,21,15,Tuesday,Down,0,0.0,1.0,88843.867578,True,0.01
btc-updown-5m-1771968000,1771968000,2026-02-24 21:20:00 UTC,2026-02-24,21,20,Tuesday,Up,1,1.0,0.0,112775.977395,True,0.99
btc-updown-5m-1771968300,1771968300,2026-02-24 21:25:00 UTC,2026-02-24,21,25,Tuesday,Down,0,0.0,1.0,83789.750851,True,0.001
btc-updown-5m-1771968600,1771968600,2026-02-24 21:30:00 UTC,2026-02-24,21,30,Tuesday,Down,0,0.0,1.0,153946.280472,True,0.01
btc-updown-5m-1771968900,1771968900,2026-02-24 21:35:00 UTC,2026-02-24,21,35,Tuesday,Up,1,1.0,0.0,26420.866155,True,0.8
btc-updown-5m-1771969200,1771969200,2026-02-24 21:40:00 UTC,2026-02-24,21,40,Tuesday,Up,1,1.0,0.0,59808.909939,True,0.93
btc-updown-5m-1771969500,1771969500,2026-02-24 21:45:00 UTC,2026-02-24,21,45,Tuesday,Up,1,1.0,0.0,152962.595849,True,0.99
btc-updown-5m-1771969800,1771969800,2026-02-24 21:50:00 UTC,2026-02-24,21,50,Tuesday,Down,0,0.0,1.0,96238.873403,True,0.05
btc-updown-5m-1771970100,1771970100,2026-02-24 21:55:00 UTC,2026-02-24,21,55,Tuesday,Up,1,1.0,0.0,96370.31453,True,0.99
btc-updown-5m-1771970400,1771970400,2026-02-24 22:00:00 UTC,2026-02-24,22,0,Tuesday,Up,1,1.0,0.0,1337.563695,True,0.24
btc-updown-5m-1771970700,1771970700,2026-02-24 22:05:00 UTC,2026-02-24,22,5,Tuesday,Down,0,0.0,1.0,125910.401418,True,0.01
btc-updown-5m-1771971000,1771971000,2026-02-24 22:10:00 UTC,2026-02-24,22,10,Tuesday,Up,1,1.0,0.0,83787.065047,True,0.92
btc-updown-5m-1771971300,1771971300,2026-02-24 22:15:00 UTC,2026-02-24,22,15,Tuesday,Down,0,0.0,1.0,82738.753001,True,0.01
btc-updown-5m-1771971600,1771971600,2026-02-24 22:20:00 UTC,2026-02-24,22,20,Tuesday,Up,1,1.0,0.0,55120.647501,True,0.87
btc-updown-5m-1771971900,1771971900,2026-02-24 22:25:00 UTC,2026-02-24,22,25,Tuesday,Down,0,0.0,1.0,48728.735896,True,0.41
btc-updown-5m-1771972200,1771972200,2026-02-24 22:30:00 UTC,2026-02-24,22,30,Tuesday,Down,0,0.0,1.0,30030.127334,True,0.14
btc-updown-5m-1771972500,1771972500,2026-02-24 22:35:00 UTC,2026-02-24,22,35,Tuesday,Down,0,0.0,1.0,12883.504367,True,0.74
btc-updown-5m-1771972800,1771972800,2026-02-24 22:40:00 UTC,2026-02-24,22,40,Tuesday,Down,0,0.0,1.0,3406.709804,True,0.63
btc-updown-5m-1771973100,1771973100,2026-02-24 22:45:00 UTC,2026-02-24,22,45,Tuesday,Up,1,1.0,0.0,101613.56872,True,0.999
btc-updown-5m-1771973400,1771973400,2026-02-24 22:50:00 UTC,2026-02-24,22,50,Tuesday,Down,0,0.0,1.0,57211.761167,True,0.01
btc-updown-5m-1771973700,1771973700,2026-02-24 22:55:00 UTC,2026-02-24,22,55,Tuesday,Up,1,1.0,0.0,106170.469747,True,0.999
btc-updown-5m-1771974000,1771974000,2026-02-24 23:00:00 UTC,2026-02-24,23,0,Tuesday,Down,0,0.0,1.0,125149.025411,True,0.03
btc-updown-5m-1771974300,1771974300,2026-02-24 23:05:00 UTC,2026-02-24,23,5,Tuesday,Down,0,0.0,1.0,104722.418372,True,0.01
btc-updown-5m-1771974600,1771974600,2026-02-24 23:10:00 UTC,2026-02-24,23,10,Tuesday,Up,1,1.0,0.0,74217.755278,True,0.99
